transaction_id,customer_id,transaction_date,amount,merchant_category,location,device_type,hour,day_of_week,is_weekend,avg_amount,std_amount,transaction_count,is_fraud,risk_score
9054,4673,2025-10-11 02:07:34.443031,9.342582221012691,Grocery,Domestic,Mobile,2,5,1,18.303931108768488,12.673261134221299,2,0,25
9055,1687,2025-10-16 07:49:29.443031,21.728950561441334,Gas Station,Domestic,POS,7,3,0,35.88086171755701,24.360802607808697,4,0,0
9056,3068,2025-08-24 17:33:26.443031,74.39897087204884,Restaurant,Domestic,POS,17,6,1,37.656880917466594,41.11482943268452,7,0,10
9057,1565,2025-09-10 18:20:41.443031,1.544733897569499,Restaurant,Domestic,Online,18,2,0,80.49718942270275,111.65563338630204,2,0,0
9058,2207,2025-08-13 03:16:11.443031,55.88217191917744,Online,Domestic,Online,3,2,0,32.485144893228934,33.08839293930621,2,0,15
9059,2894,2025-09-06 23:44:10.443031,84.74917086104237,Restaurant,Domestic,POS,23,5,1,84.74917086104237,,1,0,10
9060,4293,2025-08-25 13:22:32.443031,134.60970788886337,Gas Station,Domestic,Online,13,0,0,57.196055221357014,44.167897551442955,5,0,0
9061,1826,2025-09-25 12:02:04.443031,104.49344207178932,Grocery,Domestic,POS,12,3,0,57.91061114715235,34.126294968052406,4,0,0
9062,2351,2025-10-25 04:49:47.443031,19.237859009079475,Restaurant,Domestic,Mobile,4,5,1,26.220935898589275,9.875562044238885,2,0,25
9063,3226,2025-08-02 06:25:51.443031,44.13846303085106,Travel,Domestic,Online,6,5,1,100.46004287237149,79.6507420661573,2,0,10
9064,2811,2025-10-02 23:02:05.443031,4.0222036227971785,Travel,Domestic,POS,23,3,0,69.66186014411025,80.86684399093531,3,0,0
9065,4183,2025-09-16 03:57:16.443031,14.911542689268645,Restaurant,Domestic,POS,3,1,0,44.90205095142504,66.61917956862406,5,0,15
9066,4807,2025-10-23 17:02:41.443031,4.9480727111706,Online,Domestic,Online,17,3,0,35.92303377346921,56.68042274091784,4,0,0
9067,4797,2025-08-10 18:46:13.443031,18.93049471940586,Gas Station,Domestic,POS,18,6,1,15.236674642265081,6.978550597201121,6,0,10
9068,2082,2025-09-10 23:32:43.443031,104.04701860174545,Online,Domestic,Mobile,23,2,0,90.71025139647428,71.50424417036858,7,0,0
9069,2350,2025-10-16 13:07:12.443031,21.321683977740037,Retail,Domestic,POS,13,3,0,51.15594834705548,42.19202129451029,2,0,0
9070,3952,2025-09-28 16:51:13.443031,41.26518770566425,Online,Domestic,POS,16,6,1,22.699270734569836,16.57190357156228,3,0,10
9071,2644,2025-09-09 19:51:39.443031,28.40339453680581,Grocery,International,POS,19,1,0,27.62384660159735,11.22609044456155,3,0,20
9072,4968,2025-08-05 18:04:13.443031,30.709085657261248,Retail,Domestic,Online,18,1,0,44.034831071396546,18.845449893401216,2,0,0
9073,3716,2025-10-06 03:13:01.443031,174.61968727146942,Gas Station,International,POS,3,0,0,130.4312674566172,62.491862602,2,0,35
9074,1190,2025-09-14 13:56:42.443031,17.559818102332265,Travel,Domestic,POS,13,6,1,37.43002363325498,49.5565298804934,5,0,10
9075,2223,2025-08-07 23:02:13.443031,49.352356469825644,Gas Station,Domestic,Mobile,23,3,0,34.89829861010322,20.441124656544886,2,0,0
9076,2335,2025-08-14 10:13:32.443031,27.241761613932418,Restaurant,Domestic,POS,10,3,0,39.93594082690493,17.952280406180353,2,0,0
9077,1707,2025-10-11 13:54:11.443031,3.1547744629965604,Gas Station,International,POS,13,5,1,29.85643381164158,37.76184878872013,2,0,30
9078,4106,2025-09-22 19:31:12.443031,33.60166592267778,Online,Domestic,POS,19,0,0,18.234557698098975,21.732372865654483,2,0,0
9079,1378,2025-10-22 19:15:48.443031,83.92421669053795,Retail,Domestic,Mobile,19,2,0,57.80610164970463,36.9365925143672,2,0,0
9080,1386,2025-10-03 13:23:29.443031,5.198794217433391,Grocery,Domestic,Online,13,4,0,32.742833634604345,44.073332115638976,5,0,0
9081,4829,2025-09-19 00:32:56.443031,3.6065957672174833,Online,International,Online,0,4,0,18.043836252123445,16.360514973596537,3,0,35
9082,3284,2025-08-10 02:36:55.443031,8.340022955589857,Gas Station,Domestic,POS,2,6,1,28.03757288767312,27.856542259473386,2,0,25
9083,1615,2025-09-04 03:14:23.443031,72.28101499973705,Restaurant,International,Online,3,3,0,43.19934851006858,21.72380282162059,6,0,35
9084,2542,2025-09-06 02:59:27.443031,64.36688446457826,Retail,Domestic,Online,2,5,1,43.683790769716964,29.2503116151063,2,1,25
9085,3330,2025-08-28 09:02:47.443031,41.622504839389094,Grocery,Domestic,POS,9,3,0,133.66204123316191,156.1605466796564,5,0,0
9086,3048,2025-09-09 17:58:05.443031,31.576872591223985,Travel,Domestic,POS,17,1,0,33.753269436549026,15.543026639534197,7,0,0
9087,2754,2025-07-30 09:22:38.443031,109.60848535352584,Retail,Domestic,Mobile,9,2,0,68.20390151825406,38.59407203782779,3,0,0
9088,1463,2025-08-14 08:08:43.443031,72.77103861188934,Grocery,Domestic,POS,8,3,0,37.34840052691806,50.09517519480009,2,0,0
9089,4301,2025-09-10 00:28:50.443031,83.55030946969356,Gas Station,Domestic,Online,0,2,0,38.79754983734564,35.101040530333556,4,0,15
9090,1966,2025-09-23 06:51:46.443031,83.90251639125069,Restaurant,International,POS,6,1,0,220.45286782714413,193.11135894745294,2,0,20
9091,1171,2025-10-23 00:35:53.443031,51.46137636338024,Gas Station,Domestic,Online,0,3,0,56.05870121295775,47.10149741137639,3,0,15
9092,4158,2025-10-05 03:53:11.443031,30.625813001962825,Retail,Domestic,POS,3,6,1,27.574137349978724,16.821880611678623,3,0,25
9093,4624,2025-10-22 22:40:53.443031,100.004816353065,Restaurant,Domestic,POS,22,2,0,100.004816353065,,1,0,0
9094,2146,2025-08-16 13:51:49.443031,130.18952143419426,Retail,Domestic,Online,13,5,1,75.39779050367443,77.48720898783854,2,0,10
9095,1842,2025-10-21 15:48:53.443031,1.2046993071371832,Restaurant,Domestic,Mobile,15,1,0,7.454856848288737,8.839057561665005,2,0,0
9096,2321,2025-09-10 02:49:00.443031,2.6465671979915344,Restaurant,Domestic,Mobile,2,2,0,3.5164699241992854,1.2302282333483308,2,0,15
9097,2908,2025-08-05 17:27:42.443031,159.39708401068054,Travel,Domestic,POS,17,1,0,112.17054286465513,66.78841499268015,2,1,0
9098,1689,2025-08-21 06:03:43.443031,16.228411533212377,Gas Station,International,POS,6,3,0,42.37994087426767,39.43031788653128,6,0,20
9099,3622,2025-08-28 10:28:37.443031,103.32407027140408,Retail,International,Online,10,3,0,72.72832509122915,43.26891778471464,2,0,20
9100,2507,2025-10-03 03:08:47.443031,24.61615275846223,Travel,Domestic,POS,3,4,0,24.61615275846223,,1,0,15
9101,3212,2025-09-28 22:37:14.443031,6.340561613234071,Restaurant,Domestic,Online,22,6,1,14.025315269978783,10.841380776999458,3,0,10
9102,3024,2025-10-24 01:10:11.443031,4.193173218535364,Gas Station,Domestic,Online,1,4,0,7.1840935774070065,4.229800135494082,2,1,15
9103,2722,2025-10-05 01:10:21.443031,8.510237084390337,Retail,Domestic,Online,1,6,1,31.798699024058134,35.86698807059953,5,0,25
9104,1382,2025-10-13 07:16:31.443031,14.376983787357961,Travel,Domestic,Online,7,0,0,39.555785691447966,26.83093163772095,5,0,0
9105,3256,2025-08-12 21:27:42.443031,33.522178839848024,Grocery,Domestic,POS,21,1,0,21.22564339000866,12.188641875270323,3,0,0
9106,4810,2025-10-05 17:15:44.443031,60.44891564468783,Travel,Domestic,Online,17,6,1,43.53848484543068,51.48480549010623,4,0,10
9107,4503,2025-10-07 03:57:11.443031,214.879041075957,Grocery,Domestic,POS,3,1,0,79.79094360231427,116.999866681054,3,0,15
9108,2412,2025-08-08 23:12:25.443031,29.1256367237229,Online,Domestic,Mobile,23,4,0,29.1256367237229,,1,0,0
9109,2583,2025-08-05 19:49:08.443031,36.509746818482874,Travel,Domestic,POS,19,1,0,60.31408289412391,33.6644149214587,2,0,0
9110,3271,2025-08-08 01:21:05.443031,36.88795294204385,Restaurant,Domestic,POS,1,4,0,38.02604038672565,16.906769180539218,3,0,15
9111,3050,2025-10-04 12:57:20.443031,38.76499414656689,Retail,Domestic,Mobile,12,5,1,29.047247505814294,19.11544917893788,3,0,10
9112,1371,2025-09-09 14:30:08.443031,36.463662691589285,Gas Station,Domestic,Online,14,1,0,56.534091763749984,28.383872996496912,2,0,0
9113,2710,2025-09-27 12:49:25.443031,0.44067399628368775,Gas Station,Domestic,Mobile,12,5,1,57.838138351196086,37.360398866546994,5,0,10
9114,2469,2025-09-01 05:02:50.443031,0.08631556640834152,Online,Domestic,Online,5,0,0,48.27517522406598,74.271242648005,6,0,15
9115,1610,2025-08-05 06:06:24.443031,5.138544588508964,Retail,Domestic,Mobile,6,1,0,113.96183490621718,94.39466373791734,3,0,0
9116,1115,2025-09-16 19:54:39.443031,5.35457862191039,Retail,Domestic,POS,19,1,0,34.22076515915285,41.49338448643038,5,0,0
9117,4341,2025-10-04 15:24:28.443031,61.02152612597336,Online,Domestic,POS,15,5,1,77.10853818489312,71.73084689018799,3,0,10
9118,1446,2025-09-03 06:18:59.443031,11.465377521420976,Retail,Domestic,Mobile,6,2,0,21.097502268043474,24.098379050205267,5,0,0
9119,2391,2025-10-06 13:04:00.443031,112.553790855525,Retail,Domestic,Mobile,13,0,0,125.5163727940649,58.02854384912697,3,0,0
9120,4324,2025-10-12 18:38:48.443031,131.97730315521446,Online,Domestic,Online,18,6,1,69.87414436447482,48.17974921070582,4,0,10
9121,2340,2025-09-15 15:35:50.443031,186.26335204160267,Grocery,Domestic,Online,15,0,0,107.88965628700885,110.83714346944925,2,1,0
9122,1414,2025-09-25 09:33:37.443031,139.91075854332303,Travel,Domestic,Mobile,9,3,0,139.91075854332303,,1,0,0
9123,4166,2025-08-12 11:55:16.443031,15.865041929628223,Online,Domestic,POS,11,1,0,12.466908815529239,4.805685936707904,2,0,0
9124,2808,2025-09-02 17:42:47.443031,35.64472862883933,Grocery,Domestic,Online,17,1,0,46.63762952554945,22.410534075063865,3,1,0
9125,3939,2025-09-19 09:43:36.443031,9.646176189726985,Gas Station,Domestic,POS,9,4,0,55.44868124779375,52.136139181280676,3,0,0
9126,2047,2025-09-02 22:12:24.443031,82.04892005288679,Restaurant,Domestic,POS,22,1,0,82.04892005288679,,1,0,0
9127,4699,2025-08-01 05:38:11.443031,109.655918283559,Restaurant,Domestic,POS,5,4,0,72.49948073908753,35.11633083363082,4,0,15
9128,3710,2025-10-10 13:30:15.443031,95.28746865856132,Online,Domestic,Mobile,13,4,0,52.87336730466477,40.00424322389432,4,0,0
9129,2873,2025-08-13 13:31:08.443031,28.402168029761082,Retail,Domestic,Online,13,2,0,47.46053141445019,65.95378567850949,4,0,0
9130,2073,2025-10-24 13:01:51.443031,71.08030423174684,Online,International,Mobile,13,4,0,75.78223401064406,72.81111114515083,3,0,20
9131,4573,2025-08-29 12:23:04.443031,5.133715757256438,Restaurant,Domestic,POS,12,4,0,42.39777925626102,38.84267924699122,3,0,0
9132,1717,2025-09-20 21:01:08.443031,2.0538498212765166,Restaurant,Domestic,POS,21,5,1,38.18962917207837,61.73450493366746,4,0,10
9133,4569,2025-10-20 13:37:00.443031,69.96622718292096,Travel,Domestic,POS,13,0,0,24.295987682380048,39.553961301789506,3,0,0
9134,2358,2025-09-30 00:08:42.443031,27.70016487709192,Online,Domestic,POS,0,1,0,36.89852259840976,28.977854073428603,5,0,15
9135,4150,2025-10-19 17:30:02.443031,270.73429846946846,Gas Station,International,POS,17,6,1,113.72570733163093,110.04677791416134,4,1,30
9136,2605,2025-08-11 13:03:44.443031,5.11571444249554,Restaurant,Domestic,POS,13,0,0,51.26924706988808,44.634759633613115,5,0,0
9137,4098,2025-08-12 17:06:16.443031,96.76798856413915,Grocery,Domestic,POS,17,1,0,96.76798856413915,,1,0,0
9138,3318,2025-10-20 07:49:19.443031,32.69469508232668,Online,Domestic,POS,7,0,0,32.69469508232668,,1,0,0
9139,1561,2025-08-11 00:17:15.443031,87.7666121838023,Grocery,Domestic,POS,0,0,0,87.7666121838023,,1,0,15
9140,3851,2025-08-14 08:07:04.443031,84.94824495595027,Travel,Domestic,Mobile,8,3,0,71.71580283907696,31.791314134619757,4,0,0
9141,3294,2025-10-10 15:35:35.443031,123.84216313960539,Gas Station,Domestic,Online,15,4,0,41.60346386864088,46.7163029663965,7,0,0
9142,4847,2025-10-05 02:31:08.443031,17.680411932079142,Gas Station,Domestic,Mobile,2,6,1,18.928726061530423,2.358690338885736,4,0,25
9143,4662,2025-08-01 22:53:24.443031,149.58636865622117,Retail,Domestic,Mobile,22,4,0,64.85370463707957,60.81831387112695,4,0,0
9144,1386,2025-09-06 17:01:27.443031,8.224099243163566,Grocery,Domestic,POS,17,5,1,32.742833634604345,44.073332115638976,5,0,10
9145,1701,2025-08-26 21:09:54.443031,4.2761938801976,Retail,Domestic,Online,21,1,0,3.1277530820095234,1.6241405523801609,2,0,0
9146,3606,2025-08-27 00:33:28.443031,28.247859161197248,Restaurant,Domestic,Online,0,2,0,16.418648545119677,14.686326292424228,6,0,15
9147,1972,2025-10-06 20:43:41.443031,88.10701459827418,Online,Domestic,POS,20,0,0,49.368495842868754,28.140174095859923,7,0,0
9148,2384,2025-10-10 14:22:00.443031,32.067707963011834,Online,Domestic,Mobile,14,4,0,42.590777481255564,31.908381841158015,4,0,0
9149,4937,2025-09-09 07:11:06.443031,88.38848030629579,Gas Station,Domestic,POS,7,1,0,58.49395156165057,39.23000354199913,3,0,0
9150,1983,2025-08-25 00:14:07.443031,65.40870068497203,Grocery,Domestic,POS,0,0,0,49.59095817324385,38.1098336850651,4,0,15
9151,2511,2025-09-26 19:04:08.443031,11.749951665814526,Restaurant,Domestic,Online,19,4,0,13.198519531424518,9.458703650703045,3,0,0
9152,1351,2025-08-14 12:22:49.443031,148.6805627700647,Grocery,Domestic,Online,12,3,0,148.6805627700647,,1,0,0
9153,2724,2025-08-08 09:14:55.443031,3.1353389836067715,Restaurant,Domestic,Online,9,4,0,52.619985933125044,69.50930025507333,5,0,0
9154,2951,2025-10-23 05:04:56.443031,114.27642316610978,Retail,International,POS,5,3,0,130.8064666836361,111.18128509703368,3,0,35
9155,2279,2025-08-09 17:54:38.443031,18.152148053061865,Retail,Domestic,POS,17,5,1,46.31783472504569,46.27660979679451,4,0,10
9156,4293,2025-08-16 16:00:24.443031,34.672169537732614,Gas Station,Domestic,POS,16,5,1,57.196055221357014,44.167897551442955,5,0,10
9157,2907,2025-07-28 07:33:37.443031,27.43951859940697,Retail,Domestic,Mobile,7,0,0,39.1576253741889,56.78372415259945,6,0,0
9158,1752,2025-09-26 09:59:55.443031,9.427116703475889,Restaurant,International,Mobile,9,4,0,9.427116703475889,,1,0,20
9159,3828,2025-10-10 06:49:46.443031,22.169788266409295,Retail,Domestic,Online,6,4,0,58.25191802998595,32.42093102600565,7,0,0
9160,2024,2025-08-21 13:07:09.443031,10.717518513055001,Online,Domestic,POS,13,3,0,10.717518513055001,,1,0,0
9161,1545,2025-07-29 03:46:27.443031,11.400674226932878,Gas Station,Domestic,POS,3,1,0,47.04667557332348,33.95331878749837,5,0,15
9162,2469,2025-09-10 12:02:34.443031,10.35470404448066,Restaurant,Domestic,POS,12,2,0,48.27517522406598,74.271242648005,6,0,0
9163,1078,2025-09-14 06:53:03.443031,33.570985088840885,Retail,Domestic,POS,6,6,1,48.09296975634422,20.53718766935736,2,0,10
9164,2259,2025-10-19 00:34:49.443031,79.9573937246226,Online,Domestic,POS,0,6,1,39.68697763655353,37.409365015935904,3,0,25
9165,3381,2025-09-14 09:14:55.443031,42.07888320295979,Online,Domestic,Online,9,6,1,27.650802633786807,29.65578303343415,6,0,10
9166,1888,2025-09-18 17:46:39.443031,111.84295224549685,Retail,Domestic,POS,17,3,0,76.0593621587221,44.91469285626719,5,0,0
9167,4420,2025-10-14 08:50:00.443031,50.6049189490407,Restaurant,Domestic,Online,8,1,0,53.25597641593936,65.35162715482842,6,0,0
9168,4169,2025-07-28 12:43:40.443031,58.452829231919345,Gas Station,Domestic,POS,12,0,0,102.56468866206342,62.38358986760526,2,0,0
9169,2105,2025-09-25 00:01:59.443031,55.071898315930866,Retail,Domestic,POS,0,3,0,68.41296287285203,51.4211253059573,5,0,15
9170,3549,2025-10-21 16:10:29.443031,29.842709937165058,Online,Domestic,Online,16,1,0,43.00962952964196,16.684245697064934,3,0,0
9171,2990,2025-09-13 21:11:20.443031,58.45262105733773,Online,Domestic,Online,21,5,1,50.33644929575115,11.478000179785276,2,0,10
9172,2500,2025-08-20 01:37:29.443031,3.6128245546364552,Online,Domestic,Online,1,2,0,47.33092057587889,30.681292747249493,5,0,15
9173,4998,2025-08-18 00:40:50.443031,98.25262519285972,Restaurant,Domestic,Online,0,0,0,58.967873978252676,55.55702796215021,2,0,15
9174,4775,2025-09-23 03:28:36.443031,75.21160271163751,Online,Domestic,Mobile,3,1,0,59.22779346052697,36.91210293788756,5,0,15
9175,3812,2025-09-30 00:00:21.443031,14.06710782832324,Online,Domestic,POS,0,1,0,14.06710782832324,,1,0,15
9176,1920,2025-09-12 03:49:02.443031,73.05789030637135,Travel,Domestic,POS,3,4,0,47.03928300633962,28.877877354791476,8,0,15
9177,1549,2025-09-10 00:36:55.443031,0.6361599557755637,Retail,Domestic,Online,0,2,0,0.6361599557755637,,1,0,15
9178,3061,2025-09-05 19:03:00.443031,12.24687699840324,Gas Station,Domestic,Mobile,19,4,0,40.92353599129969,40.55492007130254,2,0,0
9179,1391,2025-09-08 20:58:20.443031,3.3677769896875556,Restaurant,Domestic,Online,20,0,0,133.33403275062236,201.1423827875796,4,0,0
9180,4418,2025-08-04 16:21:17.443031,75.75798520507307,Online,Domestic,POS,16,0,0,75.75798520507307,,1,0,0
9181,3357,2025-09-24 08:15:51.443031,70.50357063977425,Gas Station,International,POS,8,2,0,51.06407409209173,27.491599663437583,2,0,20
9182,3433,2025-09-24 05:40:02.443031,84.00268280736721,Restaurant,Domestic,POS,5,2,0,114.3666086743231,127.44915337357541,5,0,15
9183,4280,2025-07-28 14:38:39.443031,0.22458831100386642,Restaurant,Domestic,POS,14,0,0,27.900572641238696,35.16630146099394,4,0,0
9184,2380,2025-08-20 17:33:03.443031,34.78078390757653,Gas Station,Domestic,Online,17,2,0,39.877066042680994,25.8530480926967,5,0,0
9185,1973,2025-10-21 14:55:41.443031,61.0112407045243,Travel,Domestic,POS,14,1,0,32.557160722604046,30.7281487970194,4,0,0
9186,4672,2025-09-19 02:43:35.443031,8.444673645081405,Grocery,Domestic,POS,2,4,0,40.65558476092966,44.53464588680764,6,0,15
9187,4639,2025-08-23 23:22:41.443031,52.46121908949751,Gas Station,Domestic,POS,23,5,1,29.46957841142544,20.004091499665346,3,0,10
9188,4165,2025-09-26 03:29:15.443031,4.392955864251358,Travel,Domestic,POS,3,4,0,4.392955864251358,,1,0,15
9189,4164,2025-09-27 00:09:17.443031,10.003457250092644,Retail,International,POS,0,5,1,62.47966655301914,67.22631967645529,4,0,45
9190,1339,2025-09-20 02:30:38.443031,32.293795608788535,Restaurant,Domestic,POS,2,5,1,33.10253432879282,1.7889855252835194,3,0,25
9191,3644,2025-10-15 14:20:57.443031,53.00302544289413,Retail,Domestic,Online,14,2,0,53.00302544289413,,1,0,0
9192,4516,2025-10-16 02:18:20.443031,7.88354249040616,Retail,Domestic,Online,2,3,0,46.715319922729826,44.35312948301586,4,0,15
9193,1756,2025-08-17 03:09:31.443031,10.242061442628561,Restaurant,Domestic,POS,3,6,1,10.242061442628561,,1,0,25
9194,2045,2025-08-01 17:19:01.443031,11.435850653461719,Gas Station,Domestic,POS,17,4,0,13.461524841704867,8.673462781745066,4,0,0
9195,3338,2025-08-14 22:02:11.443031,13.636441883846842,Online,Domestic,Mobile,22,3,0,40.867345152835306,37.59017917801498,4,0,0
9196,4556,2025-08-11 08:47:23.443031,12.844961405190105,Gas Station,Domestic,POS,8,0,0,23.634491306030736,9.35656118062835,3,0,0
9197,4855,2025-08-02 07:38:10.443031,25.13866558271527,Restaurant,Domestic,Online,7,5,1,42.060562329146734,23.931175879880527,2,0,10
9198,3353,2025-09-29 09:34:24.443031,53.03543715449226,Online,Domestic,POS,9,0,0,46.89633758854903,8.681997866915692,2,0,0
9199,3681,2025-08-30 20:36:11.443031,28.815499215385753,Online,Domestic,POS,20,5,1,48.7172887233604,45.23580752833874,4,0,10
9200,4199,2025-07-31 12:53:39.443031,74.79963775575416,Online,Domestic,POS,12,3,0,51.50034832210541,63.030807175411574,5,0,0
9201,3672,2025-08-11 02:04:29.443031,63.51783018243776,Online,Domestic,POS,2,0,0,27.565370421114316,25.57092555273367,4,0,15
9202,1938,2025-10-18 20:53:40.443031,6.763898080803033,Gas Station,Domestic,POS,20,5,1,24.8026678430026,34.55452805909417,4,0,10
9203,4344,2025-07-31 02:54:01.443031,2.5037346655317547,Retail,Domestic,Online,2,3,0,21.154501363997213,30.499504672641894,4,0,15
9204,1847,2025-09-30 17:32:33.443031,105.16276826575633,Retail,Domestic,POS,17,1,0,58.54084089912842,41.47159843281952,3,0,0
9205,1441,2025-09-22 02:22:54.443031,4.15990012472607,Gas Station,Domestic,Mobile,2,0,0,35.982568322742985,29.651966411180997,4,0,15
9206,3550,2025-10-17 08:02:35.443031,8.02834654258609,Restaurant,Domestic,Mobile,8,4,0,61.840666317241926,50.48952707140339,4,0,0
9207,1129,2025-09-24 13:05:06.443031,1.119094590510753,Online,Domestic,Online,13,2,0,31.65753429638168,31.245682473852405,7,0,0
9208,4203,2025-08-25 22:44:50.443031,49.488302077176385,Retail,Domestic,Online,22,0,0,45.43653443753298,11.968202747388913,5,0,0
9209,1596,2025-08-29 02:52:22.443031,43.65803771884261,Online,Domestic,POS,2,4,0,58.774740697931556,48.6375811484358,3,0,15
9210,2958,2025-10-25 07:58:47.443031,216.77114842513836,Travel,Domestic,Online,7,5,1,121.44465979111311,99.7298586123367,4,0,10
9211,2505,2025-08-05 11:41:24.443031,108.98846882388378,Travel,Domestic,Mobile,11,1,0,39.90819159567081,59.84767547829507,3,0,0
9212,1861,2025-08-01 17:34:45.443031,26.453143930735628,Gas Station,Domestic,POS,17,4,0,48.859601285174605,33.1910948383066,4,0,0
9213,4461,2025-08-07 13:03:16.443031,23.22779204442316,Retail,Domestic,POS,13,3,0,63.67477650753847,37.91127330157501,5,0,0
9214,3640,2025-09-06 10:54:29.443031,17.609396588270034,Gas Station,International,POS,10,5,1,29.344157006070816,11.963380621220285,4,0,30
9215,1998,2025-08-14 06:40:36.443031,8.267730844721152,Retail,Domestic,Online,6,3,0,23.740258851707885,11.67859320036062,4,0,0
9216,3372,2025-08-12 15:15:58.443031,7.429853122516407,Online,International,POS,15,1,0,58.30377303880382,56.0642403840888,3,0,20
9217,4140,2025-10-01 05:24:44.443031,7.094523514767545,Retail,Domestic,POS,5,2,0,11.776078223192881,10.324549853520253,6,0,15
9218,4731,2025-08-24 13:58:57.443031,6.058392977501536,Travel,Domestic,Online,13,6,1,79.482712065227,63.65893101962348,5,0,10
9219,3495,2025-09-25 07:16:13.443031,13.75554063869193,Gas Station,Domestic,POS,7,3,0,7.254341527914393,9.194083954149496,2,0,0
9220,2551,2025-09-30 03:23:38.443031,18.312361357063658,Gas Station,Domestic,Online,3,1,0,49.76496296616945,51.87654620958231,5,0,15
9221,3866,2025-10-03 02:40:17.443031,162.95751700438512,Gas Station,Domestic,POS,2,4,0,60.48538003001643,74.34247570301882,4,1,15
9222,2640,2025-10-03 22:05:21.443031,43.19360210555403,Retail,Domestic,POS,22,4,0,26.743973090204758,20.99441043560373,3,0,0
9223,4236,2025-09-23 17:42:22.443031,219.4859049680192,Online,International,POS,17,1,0,91.31470797677213,90.84995019787512,4,0,20
9224,2511,2025-09-21 12:50:35.443031,23.29794682877945,Gas Station,Domestic,Online,12,6,1,13.198519531424518,9.458703650703045,3,0,10
9225,2736,2025-10-12 09:53:15.443031,30.590032247158817,Gas Station,International,Mobile,9,6,1,32.22055705450407,4.931225673937298,3,0,30
9226,3756,2025-09-20 13:17:45.443031,19.620928710137925,Travel,Domestic,POS,13,5,1,65.70331046544291,47.976241716053835,5,0,10
9227,2449,2025-08-14 04:44:41.443031,10.098933968691975,Online,Domestic,POS,4,3,0,27.297734665526274,27.912084452459546,7,0,15
9228,4768,2025-09-10 04:20:31.443031,7.7254784980563915,Travel,Domestic,Mobile,4,2,0,6.897816336882224,1.1704910533955342,2,0,15
9229,2857,2025-10-08 17:24:16.443031,145.09315458154956,Online,Domestic,Online,17,2,0,77.16303298694748,53.53083518841664,5,0,0
9230,1264,2025-09-22 04:25:02.443031,216.41740020846694,Gas Station,Domestic,POS,4,0,0,93.23337497706045,86.20618768919849,5,1,15
9231,4946,2025-08-31 22:37:42.443031,2.297458746896544,Restaurant,Domestic,Online,22,6,1,9.561135295981051,10.27238988840671,2,0,10
9232,3659,2025-07-31 10:50:29.443031,8.146296187892048,Grocery,Domestic,Mobile,10,3,0,47.916567892040945,58.88927198550239,4,0,0
9233,4413,2025-08-06 00:19:40.443031,27.54108653905905,Retail,Domestic,POS,0,2,0,18.323689079745524,13.035368496744496,2,0,15
9234,3879,2025-10-10 14:05:26.443031,10.310233650927826,Gas Station,Domestic,POS,14,4,0,25.9892640421521,22.173497424129305,2,0,0
9235,4797,2025-08-26 00:44:05.443031,22.618433649402693,Restaurant,Domestic,POS,0,1,0,15.236674642265081,6.978550597201121,6,0,15
9236,4349,2025-08-28 07:33:26.443031,6.911196403216975,Retail,Domestic,Online,7,3,0,14.042677122142038,13.192807616249535,3,0,0
9237,3721,2025-09-01 18:09:25.443031,30.487360207883558,Retail,Domestic,POS,18,0,0,26.874222417128887,3.603573828614885,3,0,0
9238,2462,2025-10-23 02:43:26.443031,15.851741772999105,Travel,Domestic,Mobile,2,3,0,77.50629853285753,67.02946664519601,8,0,15
9239,1156,2025-09-02 18:19:14.443031,21.68590372358756,Retail,Domestic,Online,18,1,0,58.69293226773464,52.335841670261054,2,0,0
9240,2445,2025-10-15 14:41:00.443031,4.953056120555845,Retail,Domestic,Online,14,2,0,46.58368770991949,41.19993225889566,5,0,0
9241,3298,2025-08-03 13:00:10.443031,27.942008877084568,Grocery,Domestic,POS,13,6,1,22.92150856873816,13.127183222276008,3,0,10
9242,3925,2025-10-09 14:37:33.443031,204.49057548704593,Gas Station,Domestic,Mobile,14,3,0,112.99362508212675,129.39622817841513,2,1,0
9243,2632,2025-09-07 11:03:53.443031,19.93686802807482,Online,International,POS,11,6,1,12.299186061938258,10.801313421602732,2,0,30
9244,3577,2025-10-17 20:22:54.443031,104.54708067441496,Restaurant,Domestic,POS,20,4,0,104.54708067441496,,1,0,0
9245,3374,2025-09-19 10:01:07.443031,92.63893483710355,Restaurant,Domestic,Mobile,10,4,0,62.27663958771167,41.63138876200063,4,0,0
9246,4008,2025-08-03 06:36:58.443031,151.88860285684967,Travel,Domestic,Mobile,6,6,1,108.83049934165074,60.893353961258974,2,1,10
9247,1894,2025-08-25 09:40:39.443031,78.0584685636231,Gas Station,Domestic,POS,9,0,0,63.74517358752022,45.36251491767117,5,0,0
9248,3144,2025-09-11 16:24:38.443031,53.881228055626906,Travel,Domestic,POS,16,3,0,49.21713164378967,6.596028401835909,2,0,0
9249,1512,2025-08-10 00:50:32.443031,97.10044392546392,Retail,Domestic,POS,0,6,1,67.81581720552438,41.414716276372026,2,0,25
9250,1215,2025-08-08 19:39:46.443031,3.9329368257852595,Gas Station,Domestic,Mobile,19,4,0,44.23968584576059,65.12791692233944,4,0,0
9251,4203,2025-10-03 09:54:31.443031,31.07209422313274,Retail,Domestic,Mobile,9,4,0,45.43653443753298,11.968202747388913,5,0,0
